* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025081303   1004.0   1006.5     28.5     None     24.5       79     30.7      5.3     50.0      6.1     50.0      9.5     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     38.9     None      0.0
467050 2025081304   1003.5   1005.9     28.8     None     24.8       79     31.3      7.6     70.0      7.6     70.0     12.0     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     39.6     None      0.0
467050 2025081305   1003.9   1006.4     28.7     None     24.5       78     30.7      7.0     60.0      7.8     60.0     12.4     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     27.9     28.9     29.8     29.9     30.2     29.7     28.4     27.0     24.9     23.7     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     39.4     None      0.0
467050 2025081306   1003.5   1006.0     27.9     None     24.8       83     31.3      6.9     60.0      8.8     60.0     14.3     70.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.07        8     37.6     None     0.02
467050 2025081307   1003.1   1005.5     29.1     None     24.4       76     30.6      7.9     60.0      8.0     60.0     13.8     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.56        8     40.3     None     0.33
467050 2025081308   1002.8   1005.2     30.7     None     24.1       68     30.0      9.8     60.0      9.8     60.0     16.1     80.0      0.0      0.0      0.9     30.0     None      3.0      1.2     None        3        4        0        5        2     None      7.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.28        8     44.2     None     1.49
467050 2025081309   1002.0   1004.4     31.9     None     23.7       62     29.3      9.3     70.0     10.2     60.0     17.4     60.0      0.0      0.0      1.0     30.0     None      3.0      1.2     None        3        3        0        7        4     None      6.0     28.7     28.7     29.5     29.5     29.9     29.5     28.4     26.9     24.8     23.7     None        0     None     None     None     None     None     None     None     None     None     None     2.26        8     47.3     None     4.03
467050 2025081310   1000.3   1002.7     32.7     None     21.9       53     26.3     11.8     70.0     11.8     70.0     20.5     80.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.89        8     49.5     None     6.96
467050 2025081311    998.9   1001.3     33.4     None     22.9       54     27.9     11.3     80.0     13.5     70.0     23.3     60.0      0.0      0.0      1.0     25.0      7.0      3.0      1.2        1        1        3        1        7        4     None      5.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     3.43        8     51.5     None     9.54
467050 2025081312    997.8   1000.2     33.6     None     22.4       52     27.1     12.7     80.0     12.7     80.0     22.2     70.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.69        7     52.0     None    10.98
