* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025051308   1011.2   1013.7     25.1     None     20.4       75     24.0      1.3    230.0      2.0    170.0      2.6    190.0      0.0      0.0      1.0     12.0     None      3.0      1.2     None        1        2        0        3        1     None      3.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.45        1     31.9     None     2.08
467050 2025051309   1011.3   1013.8     26.0     None     21.0       74     24.9      2.3    290.0      2.4    290.0      3.8    300.0      0.0      0.0      1.0     12.0     None      3.0      1.2     None        1        3        0        3        1     None      4.0     22.1     21.7     22.1     22.0     22.6     22.7     22.7     22.3     21.4     22.5     None        0     None     None     None     None     None     None     None     None     None     None     2.26        1     33.6     None     4.39
467050 2025051310   1011.4   1013.9     26.6     None     21.6       74     25.8      2.3    280.0      2.4    310.0      4.2    310.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.98        1     34.8     None     7.36
467050 2025051311   1011.3   1013.8     27.0     None     21.5       72     25.6      3.0    300.0      3.4    310.0      4.7    280.0      0.0      0.0      1.0     12.0     None     None      1.2     None     None        2        0        0        1     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None      3.5        0     35.7     None    10.01
467050 2025051312   1011.0   1013.5     27.1     None     21.4       71     25.5      3.0    300.0      3.3    300.0      5.1    280.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.72        8     35.9     None    11.25
467050 2025051313   1010.5   1013.0     27.7     None     21.3       68     25.3      3.2    330.0      3.6    320.0      5.4    320.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     3.67        8     37.1     None    10.96
467050 2025051314   1010.0   1012.5     27.6     None     21.4       69     25.5      2.3    340.0      3.5    320.0      5.3    320.0      0.0      0.0      1.0     10.0      7.0     None      1.2        2     None        2        1        0        1     None      4.0     25.3     24.5     24.2     23.6     22.6     22.7     22.7     22.3     21.4     22.4     None        0     None     None     None     None     None     None     None     None     None     None     3.35        8     36.9     None     9.21
467050 2025051315   1009.7   1012.2     27.7     None     19.3       60     22.4      2.1    340.0      3.0    340.0      5.5    340.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.78        7     37.1     None     6.45
467050 2025051316   1009.8   1012.3     27.7     None     19.3       60     22.4      1.9    320.0      2.5    320.0      4.2    320.0      0.0      0.0      0.7     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.78        5     37.1     None     3.44
467050 2025051317   1009.9   1012.4     27.6     None     19.7       62     22.9      2.5     40.0      2.5     40.0      3.7     50.0      0.0      0.0      0.7     16.0      7.0      3.0      1.2        1        4        3        1        7        5     None      8.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.38        5     36.9     None     1.48
